sim_time, AUV_mk4?world_pose/position/x
59.231, 10.7253
59.232, 10.7253
59.233, 10.7253
59.234, 10.7253
59.235, 10.7253
59.236, 10.7253
59.237, 10.7253
59.238, 10.7253
59.239, 10.7253
59.24, 10.7253
59.241, 10.7253
59.242, 10.7253
59.243, 10.7253
59.244, 10.7253
59.245, 10.7253
59.246, 10.7253
59.247, 10.7253
59.248, 10.7253
59.249, 10.7253
59.25, 10.7253
59.251, 10.7253
59.252, 10.7253
59.253, 10.7253
59.254, 10.7253
59.255, 10.7253
59.256, 10.7253
59.257, 10.7253
59.258, 10.7253
59.259, 10.7253
59.26, 10.7253
59.261, 10.7253
59.262, 10.7253
59.263, 10.7253
59.264, 10.7253
59.265, 10.7253
59.266, 10.7253
59.267, 10.7253
59.268, 10.7253
59.269, 10.7253
59.27, 10.7253
59.271, 10.7253
59.272, 10.7253
59.273, 10.7253
59.274, 10.7253
59.275, 10.7253
59.276, 10.7254
59.277, 10.7254
59.278, 10.7254
59.279, 10.7254
59.28, 10.7254
59.281, 10.7254
59.282, 10.7254
59.283, 10.7254
59.284, 10.7254
59.285, 10.7254
59.286, 10.7254
59.287, 10.7254
59.288, 10.7254
59.289, 10.7254
59.29, 10.7254
59.291, 10.7254
59.292, 10.7254
59.293, 10.7254
59.294, 10.7254
59.295, 10.7254
59.296, 10.7254
59.297, 10.7254
59.298, 10.7254
59.299, 10.7254
59.3, 10.7254
59.301, 10.7254
59.302, 10.7254
59.303, 10.7254
59.304, 10.7254
59.305, 10.7254
59.306, 10.7254
59.307, 10.7254
59.308, 10.7254
59.309, 10.7254
59.31, 10.7254
59.311, 10.7254
59.312, 10.7254
59.313, 10.7253
59.314, 10.7253
59.315, 10.7253
59.316, 10.7253
59.317, 10.7253
59.318, 10.7253
59.319, 10.7253
59.32, 10.7253
59.321, 10.7253
59.322, 10.7253
59.323, 10.7253
59.324, 10.7253
59.325, 10.7253
59.326, 10.7252
59.327, 10.7252
59.328, 10.7252
59.329, 10.7252
59.33, 10.7252
59.331, 10.7252
59.332, 10.7252
59.333, 10.7252
59.334, 10.7252
59.335, 10.7251
59.336, 10.7251
59.337, 10.7251
59.338, 10.7251
59.339, 10.7251
59.34, 10.7251
59.341, 10.7251
59.342, 10.7251
59.343, 10.725
59.344, 10.725
59.345, 10.725
59.346, 10.725
59.347, 10.725
59.348, 10.725
59.349, 10.7249
59.35, 10.7249
59.351, 10.7249
59.352, 10.7249
59.353, 10.7249
59.354, 10.7249
59.355, 10.7248
59.356, 10.7248
59.357, 10.7248
59.358, 10.7248
59.359, 10.7248
59.36, 10.7247
59.361, 10.7247
59.362, 10.7247
59.363, 10.7247
59.364, 10.7247
59.365, 10.7246
59.366, 10.7246
59.367, 10.7246
59.368, 10.7246
59.369, 10.7245
59.37, 10.7245
59.371, 10.7245
59.372, 10.7245
59.373, 10.7245
59.374, 10.7244
59.375, 10.7244
59.376, 10.7244
59.377, 10.7244
59.378, 10.7243
59.379, 10.7243
59.38, 10.7243
59.381, 10.7243
59.382, 10.7242
59.383, 10.7242
59.384, 10.7242
59.385, 10.7241
59.386, 10.7241
59.387, 10.7241
59.388, 10.7241
59.389, 10.724
59.39, 10.724
59.391, 10.724
59.392, 10.724
59.393, 10.7239
59.394, 10.7239
59.395, 10.7239
59.396, 10.7239
59.397, 10.7238
59.398, 10.7238
59.399, 10.7238
59.4, 10.7238
59.401, 10.7237
59.402, 10.7237
59.403, 10.7237
59.404, 10.7237
59.405, 10.7236
59.406, 10.7236
59.407, 10.7236
59.408, 10.7236
59.409, 10.7235
59.41, 10.7235
59.411, 10.7235
59.412, 10.7235
59.413, 10.7234
59.414, 10.7234
59.415, 10.7234
59.416, 10.7234
59.417, 10.7233
59.418, 10.7233
59.419, 10.7233
59.42, 10.7233
59.421, 10.7232
59.422, 10.7232
59.423, 10.7232
59.424, 10.7232
59.425, 10.7231
59.426, 10.7231
59.427, 10.7231
59.428, 10.7231
59.429, 10.723
59.43, 10.723
59.431, 10.723
59.432, 10.723
59.433, 10.7229
59.434, 10.7229
59.435, 10.7229
59.436, 10.7229
59.437, 10.7229
59.438, 10.7228
59.439, 10.7228
59.44, 10.7228
59.441, 10.7228
59.442, 10.7227
59.443, 10.7227
59.444, 10.7227
59.445, 10.7227
59.446, 10.7226
59.447, 10.7226
59.448, 10.7226
59.449, 10.7226
59.45, 10.7226
59.451, 10.7225
59.452, 10.7225
59.453, 10.7225
59.454, 10.7225
59.455, 10.7224
59.456, 10.7224
59.457, 10.7224
59.458, 10.7224
59.459, 10.7224
59.46, 10.7223
59.461, 10.7223
59.462, 10.7223
59.463, 10.7223
59.464, 10.7222
59.465, 10.7222
59.466, 10.7222
59.467, 10.7222
59.468, 10.7222
59.469, 10.7221
59.47, 10.7221
59.471, 10.7221
59.472, 10.7221
59.473, 10.722
59.474, 10.722
59.475, 10.722
59.476, 10.722
59.477, 10.722
59.478, 10.7219
59.479, 10.7219
59.48, 10.7219
59.481, 10.7219
59.482, 10.7219
59.483, 10.7218
59.484, 10.7218
59.485, 10.7218
59.486, 10.7218
59.487, 10.7217
59.488, 10.7217
59.489, 10.7217
59.49, 10.7217
59.491, 10.7217
59.492, 10.7216
59.493, 10.7216
59.494, 10.7216
59.495, 10.7216
59.496, 10.7216
59.497, 10.7215
59.498, 10.7215
59.499, 10.7215
59.5, 10.7215
59.501, 10.7215
59.502, 10.7214
59.503, 10.7214
59.504, 10.7214
59.505, 10.7214
59.506, 10.7214
59.507, 10.7213
59.508, 10.7213
59.509, 10.7213
59.51, 10.7213
59.511, 10.7213
59.512, 10.7212
59.513, 10.7212
59.514, 10.7212
59.515, 10.7212
59.516, 10.7212
59.517, 10.7212
59.518, 10.7211
59.519, 10.7211
59.52, 10.7211
59.521, 10.7211
59.522, 10.7211
59.523, 10.721
59.524, 10.721
59.525, 10.721
59.526, 10.721
59.527, 10.721
59.528, 10.7209
59.529, 10.7209
59.53, 10.7209
59.531, 10.7209
59.532, 10.7209
59.533, 10.7209
59.534, 10.7208
59.535, 10.7208
59.536, 10.7208
59.537, 10.7208
59.538, 10.7208
59.539, 10.7208
59.54, 10.7207
59.541, 10.7207
59.542, 10.7207
59.543, 10.7207
59.544, 10.7207
59.545, 10.7206
59.546, 10.7206
59.547, 10.7206
59.548, 10.7206
59.549, 10.7206
59.55, 10.7206
59.551, 10.7205
59.552, 10.7205
59.553, 10.7205
59.554, 10.7205
59.555, 10.7205
59.556, 10.7205
59.557, 10.7204
59.558, 10.7204
59.559, 10.7204
59.56, 10.7204
59.561, 10.7204
59.562, 10.7204
59.563, 10.7203
59.564, 10.7203
59.565, 10.7203
59.566, 10.7203
59.567, 10.7203
59.568, 10.7203
59.569, 10.7203
59.57, 10.7202
59.571, 10.7202
59.572, 10.7202
59.573, 10.7202
59.574, 10.7202
59.575, 10.7202
59.576, 10.7201
59.577, 10.7201
59.578, 10.7201
59.579, 10.7201
59.58, 10.7201
59.581, 10.7201
59.582, 10.7201
59.583, 10.72
59.584, 10.72
59.585, 10.72
59.586, 10.72
59.587, 10.72
59.588, 10.72
59.589, 10.7199
59.59, 10.7199
59.591, 10.7199
59.592, 10.7199
59.593, 10.7199
59.594, 10.7199
59.595, 10.7199
59.596, 10.7198
59.597, 10.7198
59.598, 10.7198
59.599, 10.7198
59.6, 10.7198
59.601, 10.7198
59.602, 10.7198
59.603, 10.7197
59.604, 10.7197
59.605, 10.7197
59.606, 10.7197
59.607, 10.7197
59.608, 10.7197
59.609, 10.7197
59.61, 10.7197
59.611, 10.7196
59.612, 10.7196
59.613, 10.7196
59.614, 10.7196
59.615, 10.7196
59.616, 10.7196
59.617, 10.7196
59.618, 10.7195
59.619, 10.7195
59.62, 10.7195
59.621, 10.7195
59.622, 10.7195
59.623, 10.7195
59.624, 10.7195
59.625, 10.7195
59.626, 10.7194
59.627, 10.7194
59.628, 10.7194
59.629, 10.7194
59.63, 10.7194
59.631, 10.7194
59.632, 10.7194
59.633, 10.7194
59.634, 10.7193
59.635, 10.7193
59.636, 10.7193
59.637, 10.7193
59.638, 10.7193
59.639, 10.7193
59.64, 10.7193
59.641, 10.7193
59.642, 10.7192
59.643, 10.7192
59.644, 10.7192
59.645, 10.7192
59.646, 10.7192
59.647, 10.7192
59.648, 10.7192
59.649, 10.7192
59.65, 10.7192
59.651, 10.7191
59.652, 10.7191
59.653, 10.7191
59.654, 10.7191
59.655, 10.7191
59.656, 10.7191
59.657, 10.7191
59.658, 10.7191
59.659, 10.719
59.66, 10.719
59.661, 10.719
59.662, 10.719
59.663, 10.719
59.664, 10.719
59.665, 10.719
59.666, 10.719
59.667, 10.719
59.668, 10.719
59.669, 10.7189
59.67, 10.7189
59.671, 10.7189
59.672, 10.7189
59.673, 10.7189
59.674, 10.7189
59.675, 10.7189
59.676, 10.7189
59.677, 10.7189
59.678, 10.7188
59.679, 10.7188
59.68, 10.7188
59.681, 10.7188
59.682, 10.7188
59.683, 10.7188
59.684, 10.7188
59.685, 10.7188
59.686, 10.7188
59.687, 10.7188
59.688, 10.7188
59.689, 10.7187
59.69, 10.7187
59.691, 10.7187
59.692, 10.7187
59.693, 10.7187
59.694, 10.7187
59.695, 10.7187
59.696, 10.7187
59.697, 10.7187
59.698, 10.7187
59.699, 10.7187
59.7, 10.7187
59.701, 10.7186
59.702, 10.7186
59.703, 10.7186
59.704, 10.7186
59.705, 10.7186
59.706, 10.7186
59.707, 10.7186
59.708, 10.7186
59.709, 10.7186
59.71, 10.7186
59.711, 10.7186
59.712, 10.7186
59.713, 10.7186
59.714, 10.7186
59.715, 10.7185
59.716, 10.7185
59.717, 10.7185
59.718, 10.7185
59.719, 10.7185
59.72, 10.7185
59.721, 10.7185
59.722, 10.7185
59.723, 10.7185
59.724, 10.7185
59.725, 10.7185
59.726, 10.7185
59.727, 10.7185
59.728, 10.7185
59.729, 10.7185
59.73, 10.7185
59.731, 10.7185
59.732, 10.7185
59.733, 10.7185
59.734, 10.7185
59.735, 10.7185
59.736, 10.7184
59.737, 10.7184
59.738, 10.7184
59.739, 10.7184
59.74, 10.7184
59.741, 10.7184
59.742, 10.7184
59.743, 10.7184
59.744, 10.7184
59.745, 10.7184
59.746, 10.7184
59.747, 10.7184
59.748, 10.7184
59.749, 10.7184
59.75, 10.7184
59.751, 10.7184
59.752, 10.7184
59.753, 10.7184
59.754, 10.7184
59.755, 10.7184
59.756, 10.7184
59.757, 10.7184
59.758, 10.7184
59.759, 10.7184
59.76, 10.7184
59.761, 10.7184
59.762, 10.7184
59.763, 10.7184
59.764, 10.7184
59.765, 10.7184
59.766, 10.7184
59.767, 10.7184
59.768, 10.7184
59.769, 10.7184
59.77, 10.7184
59.771, 10.7184
59.772, 10.7184
59.773, 10.7184
59.774, 10.7184
59.775, 10.7184
59.776, 10.7184
59.777, 10.7184
59.778, 10.7184
59.779, 10.7184
59.78, 10.7184
59.781, 10.7184
59.782, 10.7184
59.783, 10.7184
59.784, 10.7184
59.785, 10.7184
59.786, 10.7184
59.787, 10.7184
59.788, 10.7184
59.789, 10.7184
59.79, 10.7184
59.791, 10.7184
59.792, 10.7184
59.793, 10.7184
59.794, 10.7184
59.795, 10.7184
59.796, 10.7184
59.797, 10.7184
59.798, 10.7184
59.799, 10.7183
59.8, 10.7183
59.801, 10.7183
59.802, 10.7183
59.803, 10.7183
59.804, 10.7183
59.805, 10.7183
59.806, 10.7183
59.807, 10.7183
59.808, 10.7183
59.809, 10.7183
59.81, 10.7183
59.811, 10.7183
59.812, 10.7182
59.813, 10.7182
59.814, 10.7182
59.815, 10.7182
59.816, 10.7182
59.817, 10.7182
59.818, 10.7182
59.819, 10.7182
59.82, 10.7182
59.821, 10.7181
59.822, 10.7181
59.823, 10.7181
59.824, 10.7181
59.825, 10.7181
59.826, 10.7181
59.827, 10.7181
59.828, 10.718
59.829, 10.718
59.83, 10.718
59.831, 10.718
59.832, 10.718
59.833, 10.718
59.834, 10.7179
59.835, 10.7179
59.836, 10.7179
59.837, 10.7179
59.838, 10.7179
59.839, 10.7179
59.84, 10.7178
59.841, 10.7178
59.842, 10.7178
59.843, 10.7178
59.844, 10.7178
59.845, 10.7177
59.846, 10.7177
59.847, 10.7177
59.848, 10.7177
59.849, 10.7177
59.85, 10.7176
59.851, 10.7176
59.852, 10.7176
59.853, 10.7176
59.854, 10.7175
59.855, 10.7175
59.856, 10.7175
59.857, 10.7175
59.858, 10.7175
59.859, 10.7174
59.86, 10.7174
59.861, 10.7174
59.862, 10.7174
59.863, 10.7173
59.864, 10.7173
59.865, 10.7173
59.866, 10.7172
59.867, 10.7172
59.868, 10.7172
59.869, 10.7172
59.87, 10.7171
59.871, 10.7171
59.872, 10.7171
59.873, 10.7171
59.874, 10.717
59.875, 10.717
59.876, 10.717
59.877, 10.7169
59.878, 10.7169
59.879, 10.7169
59.88, 10.7168
59.881, 10.7168
59.882, 10.7168
59.883, 10.7168
59.884, 10.7167
59.885, 10.7167
59.886, 10.7167
59.887, 10.7166
59.888, 10.7166
59.889, 10.7166
59.89, 10.7165
59.891, 10.7165
59.892, 10.7165
59.893, 10.7164
59.894, 10.7164
59.895, 10.7164
59.896, 10.7164
59.897, 10.7163
59.898, 10.7163
59.899, 10.7163
59.9, 10.7162
59.901, 10.7162
59.902, 10.7162
59.903, 10.7162
59.904, 10.7161
59.905, 10.7161
59.906, 10.7161
59.907, 10.716
59.908, 10.716
59.909, 10.716
59.91, 10.7159
59.911, 10.7159
59.912, 10.7159
59.913, 10.7159
59.914, 10.7158
59.915, 10.7158
59.916, 10.7158
59.917, 10.7157
59.918, 10.7157
59.919, 10.7157
59.92, 10.7157
59.921, 10.7156
59.922, 10.7156
59.923, 10.7156
59.924, 10.7155
59.925, 10.7155
59.926, 10.7155
59.927, 10.7155
59.928, 10.7154
59.929, 10.7154
59.93, 10.7154
59.931, 10.7153
59.932, 10.7153
59.933, 10.7153
59.934, 10.7153
59.935, 10.7152
59.936, 10.7152
59.937, 10.7152
59.938, 10.7152
59.939, 10.7151
59.94, 10.7151
59.941, 10.7151
59.942, 10.715
59.943, 10.715
59.944, 10.715
59.945, 10.715
59.946, 10.7149
59.947, 10.7149
59.948, 10.7149
59.949, 10.7148
59.95, 10.7148
59.951, 10.7148
59.952, 10.7148
59.953, 10.7147
59.954, 10.7147
59.955, 10.7147
59.956, 10.7147
59.957, 10.7146
59.958, 10.7146
59.959, 10.7146
59.96, 10.7146
59.961, 10.7145
59.962, 10.7145
59.963, 10.7145
59.964, 10.7144
59.965, 10.7144
59.966, 10.7144
59.967, 10.7144
59.968, 10.7143
59.969, 10.7143
59.97, 10.7143
59.971, 10.7143
59.972, 10.7142
59.973, 10.7142
59.974, 10.7142
59.975, 10.7142
59.976, 10.7141
59.977, 10.7141
59.978, 10.7141
59.979, 10.7141
59.98, 10.714
59.981, 10.714
59.982, 10.714
59.983, 10.714
59.984, 10.7139
59.985, 10.7139
59.986, 10.7139
59.987, 10.7138
59.988, 10.7138
59.989, 10.7138
59.99, 10.7138
59.991, 10.7137
59.992, 10.7137
59.993, 10.7137
59.994, 10.7137
59.995, 10.7136
59.996, 10.7136
59.997, 10.7136
59.998, 10.7136
59.999, 10.7136
60, 10.7135
60.001, 10.7135
60.002, 10.7135
60.003, 10.7135
60.004, 10.7134
60.005, 10.7134
60.006, 10.7134
60.007, 10.7134
60.008, 10.7133
60.009, 10.7133
60.01, 10.7133
60.011, 10.7133
60.012, 10.7132
60.013, 10.7132
60.014, 10.7132
60.015, 10.7132
60.016, 10.7131
60.017, 10.7131
60.018, 10.7131
60.019, 10.7131
60.02, 10.7131
60.021, 10.713
60.022, 10.713
60.023, 10.713
60.024, 10.713
60.025, 10.7129
60.026, 10.7129
60.027, 10.7129
60.028, 10.7129
60.029, 10.7129
60.03, 10.7128
60.031, 10.7128
60.032, 10.7128
60.033, 10.7128
60.034, 10.7127
60.035, 10.7127
60.036, 10.7127
60.037, 10.7127
60.038, 10.7127
60.039, 10.7126
60.04, 10.7126
60.041, 10.7126
60.042, 10.7126
60.043, 10.7126
60.044, 10.7125
60.045, 10.7125
60.046, 10.7125
60.047, 10.7125
60.048, 10.7124
60.049, 10.7124
60.05, 10.7124
60.051, 10.7124
60.052, 10.7124
60.053, 10.7123
60.054, 10.7123
60.055, 10.7123
60.056, 10.7123
60.057, 10.7123
60.058, 10.7122
60.059, 10.7122
60.06, 10.7122
60.061, 10.7122
60.062, 10.7122
60.063, 10.7121
60.064, 10.7121
60.065, 10.7121
60.066, 10.7121
60.067, 10.7121
60.068, 10.712
60.069, 10.712
60.07, 10.712
60.071, 10.712
60.072, 10.712
60.073, 10.712
60.074, 10.7119
60.075, 10.7119
60.076, 10.7119
60.077, 10.7119
60.078, 10.7119
60.079, 10.7118
60.08, 10.7118
60.081, 10.7118
60.082, 10.7118
60.083, 10.7118
60.084, 10.7117
60.085, 10.7117
60.086, 10.7117
60.087, 10.7117
60.088, 10.7117
60.089, 10.7117
60.09, 10.7116
60.091, 10.7116
60.092, 10.7116
60.093, 10.7116
60.094, 10.7116
60.095, 10.7116
60.096, 10.7115
60.097, 10.7115
60.098, 10.7115
60.099, 10.7115
60.1, 10.7115
60.101, 10.7114
60.102, 10.7114
60.103, 10.7114
60.104, 10.7114
60.105, 10.7114
60.106, 10.7114
60.107, 10.7113
60.108, 10.7113
60.109, 10.7113
60.11, 10.7113
60.111, 10.7113
60.112, 10.7113
60.113, 10.7112
60.114, 10.7112
60.115, 10.7112
60.116, 10.7112
60.117, 10.7112
60.118, 10.7112
60.119, 10.7111
60.12, 10.7111
60.121, 10.7111
60.122, 10.7111
60.123, 10.7111
60.124, 10.7111
60.125, 10.711
60.126, 10.711
60.127, 10.711
60.128, 10.711
60.129, 10.711
60.13, 10.711
60.131, 10.711
60.132, 10.7109
60.133, 10.7109
60.134, 10.7109
60.135, 10.7109
60.136, 10.7109
60.137, 10.7109
60.138, 10.7108
60.139, 10.7108
60.14, 10.7108
60.141, 10.7108
60.142, 10.7108
60.143, 10.7108
60.144, 10.7108
60.145, 10.7107
60.146, 10.7107
60.147, 10.7107
60.148, 10.7107
60.149, 10.7107
60.15, 10.7107
60.151, 10.7107
60.152, 10.7106
60.153, 10.7106
60.154, 10.7106
60.155, 10.7106
60.156, 10.7106
60.157, 10.7106
60.158, 10.7106
60.159, 10.7105
60.16, 10.7105
60.161, 10.7105
60.162, 10.7105
60.163, 10.7105
60.164, 10.7105
60.165, 10.7105
60.166, 10.7104
60.167, 10.7104
60.168, 10.7104
60.169, 10.7104
60.17, 10.7104
60.171, 10.7104
60.172, 10.7104
60.173, 10.7104
60.174, 10.7103
60.175, 10.7103
60.176, 10.7103
60.177, 10.7103
60.178, 10.7103
60.179, 10.7103
60.18, 10.7103
60.181, 10.7103
60.182, 10.7102
60.183, 10.7102
60.184, 10.7102
60.185, 10.7102
60.186, 10.7102
60.187, 10.7102
60.188, 10.7102
60.189, 10.7102
60.19, 10.7101
60.191, 10.7101
60.192, 10.7101
60.193, 10.7101
60.194, 10.7101
60.195, 10.7101
60.196, 10.7101
60.197, 10.7101
60.198, 10.7101
60.199, 10.71
60.2, 10.71
60.201, 10.71
60.202, 10.71
60.203, 10.71
60.204, 10.71
60.205, 10.71
60.206, 10.71
60.207, 10.71
60.208, 10.71
60.209, 10.7099
60.21, 10.7099
60.211, 10.7099
60.212, 10.7099
60.213, 10.7099
60.214, 10.7099
60.215, 10.7099
60.216, 10.7099
60.217, 10.7099
60.218, 10.7099
60.219, 10.7099
60.22, 10.7098
60.221, 10.7098
60.222, 10.7098
60.223, 10.7098
60.224, 10.7098
60.225, 10.7098
60.226, 10.7098
60.227, 10.7098
60.228, 10.7098
60.229, 10.7098
60.23, 10.7098
60.231, 10.7098
60.232, 10.7098
60.233, 10.7098
60.234, 10.7097
60.235, 10.7097
60.236, 10.7097
60.237, 10.7097
60.238, 10.7097
60.239, 10.7097
60.24, 10.7097
60.241, 10.7097
60.242, 10.7097
60.243, 10.7097
60.244, 10.7097
60.245, 10.7097
60.246, 10.7097
60.247, 10.7097
60.248, 10.7097
60.249, 10.7097
60.25, 10.7096
60.251, 10.7096
60.252, 10.7096
60.253, 10.7096
60.254, 10.7096
60.255, 10.7096
60.256, 10.7096
60.257, 10.7096
60.258, 10.7096
60.259, 10.7096
60.26, 10.7096
60.261, 10.7096
60.262, 10.7096
60.263, 10.7096
60.264, 10.7096
60.265, 10.7096
60.266, 10.7096
60.267, 10.7096
60.268, 10.7096
60.269, 10.7096
60.27, 10.7096
60.271, 10.7096
60.272, 10.7096
60.273, 10.7096
60.274, 10.7096
60.275, 10.7096
60.276, 10.7095
60.277, 10.7095
60.278, 10.7095
60.279, 10.7095
60.28, 10.7095
60.281, 10.7095
60.282, 10.7095
60.283, 10.7095
60.284, 10.7095
60.285, 10.7095
60.286, 10.7095
60.287, 10.7095
60.288, 10.7095
60.289, 10.7095
60.29, 10.7095
60.291, 10.7095
60.292, 10.7095
60.293, 10.7095
60.294, 10.7094
60.295, 10.7094
60.296, 10.7094
60.297, 10.7094
60.298, 10.7094
60.299, 10.7094
60.3, 10.7094
60.301, 10.7094
60.302, 10.7094
60.303, 10.7094
60.304, 10.7093
60.305, 10.7093
60.306, 10.7093
60.307, 10.7093
60.308, 10.7093
60.309, 10.7093
60.31, 10.7093
60.311, 10.7092
60.312, 10.7092
60.313, 10.7092
60.314, 10.7092
60.315, 10.7092
60.316, 10.7092
60.317, 10.7092
60.318, 10.7091
60.319, 10.7091
60.32, 10.7091
60.321, 10.7091
60.322, 10.7091
60.323, 10.7091
60.324, 10.709
60.325, 10.709
60.326, 10.709
60.327, 10.709
60.328, 10.709
60.329, 10.7089
60.33, 10.7089
60.331, 10.7089
60.332, 10.7089
60.333, 10.7089
60.334, 10.7088
60.335, 10.7088
60.336, 10.7088
60.337, 10.7088
60.338, 10.7087
60.339, 10.7087
60.34, 10.7087
60.341, 10.7087
60.342, 10.7086
60.343, 10.7086
60.344, 10.7086
60.345, 10.7086
60.346, 10.7085
60.347, 10.7085
60.348, 10.7085
60.349, 10.7085
60.35, 10.7084
60.351, 10.7084
60.352, 10.7084
60.353, 10.7084
60.354, 10.7083
60.355, 10.7083
60.356, 10.7083
60.357, 10.7082
60.358, 10.7082
60.359, 10.7082
60.36, 10.7081
60.361, 10.7081
60.362, 10.7081
60.363, 10.7081
60.364, 10.708
60.365, 10.708
60.366, 10.708
60.367, 10.7079
60.368, 10.7079
60.369, 10.7079
60.37, 10.7078
60.371, 10.7078
60.372, 10.7078
60.373, 10.7077
60.374, 10.7077
60.375, 10.7076
60.376, 10.7076
60.377, 10.7076
60.378, 10.7075
60.379, 10.7075
60.38, 10.7075
60.381, 10.7074
60.382, 10.7074
60.383, 10.7074
60.384, 10.7073
60.385, 10.7073
60.386, 10.7073
60.387, 10.7072
60.388, 10.7072
60.389, 10.7072
60.39, 10.7071
60.391, 10.7071
60.392, 10.7071
60.393, 10.707
60.394, 10.707
60.395, 10.7069
60.396, 10.7069
60.397, 10.7069
60.398, 10.7068
60.399, 10.7068
60.4, 10.7068
60.401, 10.7067
60.402, 10.7067
60.403, 10.7067
60.404, 10.7066
60.405, 10.7066
60.406, 10.7066
60.407, 10.7065
60.408, 10.7065
60.409, 10.7065
60.41, 10.7064
60.411, 10.7064
60.412, 10.7064
60.413, 10.7063
60.414, 10.7063
60.415, 10.7063
60.416, 10.7062
60.417, 10.7062
60.418, 10.7062
60.419, 10.7061
60.42, 10.7061
60.421, 10.7061
60.422, 10.706
60.423, 10.706
60.424, 10.706
60.425, 10.7059
60.426, 10.7059
60.427, 10.7059
60.428, 10.7058
60.429, 10.7058
60.43, 10.7058
60.431, 10.7057
60.432, 10.7057
60.433, 10.7057
60.434, 10.7056
60.435, 10.7056
60.436, 10.7056
60.437, 10.7055
60.438, 10.7055
60.439, 10.7055
60.44, 10.7055
60.441, 10.7054
60.442, 10.7054
60.443, 10.7054
60.444, 10.7053
60.445, 10.7053
60.446, 10.7053
60.447, 10.7052
60.448, 10.7052
60.449, 10.7052
60.45, 10.7051
60.451, 10.7051
60.452, 10.7051
60.453, 10.705
60.454, 10.705
60.455, 10.705
60.456, 10.7049
60.457, 10.7049
60.458, 10.7049
60.459, 10.7049
60.46, 10.7048
60.461, 10.7048
60.462, 10.7048
60.463, 10.7047
60.464, 10.7047
60.465, 10.7047
60.466, 10.7046
60.467, 10.7046
60.468, 10.7046
60.469, 10.7045
60.47, 10.7045
60.471, 10.7045
60.472, 10.7045
60.473, 10.7044
60.474, 10.7044
60.475, 10.7044
60.476, 10.7043
60.477, 10.7043
60.478, 10.7043
60.479, 10.7042
60.48, 10.7042
60.481, 10.7042
60.482, 10.7041
60.483, 10.7041
60.484, 10.7041
60.485, 10.7041
60.486, 10.704
60.487, 10.704
60.488, 10.704
60.489, 10.7039
60.49, 10.7039
60.491, 10.7039
60.492, 10.7039
60.493, 10.7038
60.494, 10.7038
60.495, 10.7038
60.496, 10.7037
60.497, 10.7037
60.498, 10.7037
60.499, 10.7037
60.5, 10.7036
60.501, 10.7036
60.502, 10.7036
60.503, 10.7035
60.504, 10.7035
60.505, 10.7035
60.506, 10.7035
60.507, 10.7034
60.508, 10.7034
60.509, 10.7034
60.51, 10.7033
60.511, 10.7033
60.512, 10.7033
60.513, 10.7033
60.514, 10.7032
60.515, 10.7032
60.516, 10.7032
60.517, 10.7032
60.518, 10.7031
60.519, 10.7031
60.52, 10.7031
60.521, 10.7031
60.522, 10.703
60.523, 10.703
60.524, 10.703
60.525, 10.7029
60.526, 10.7029
60.527, 10.7029
60.528, 10.7029
60.529, 10.7028
60.53, 10.7028
60.531, 10.7028
60.532, 10.7028
60.533, 10.7027
60.534, 10.7027
60.535, 10.7027
60.536, 10.7027
60.537, 10.7026
60.538, 10.7026
60.539, 10.7026
60.54, 10.7026
60.541, 10.7025
60.542, 10.7025
60.543, 10.7025
60.544, 10.7025
60.545, 10.7024
60.546, 10.7024
60.547, 10.7024
60.548, 10.7024
60.549, 10.7023
60.55, 10.7023
60.551, 10.7023
60.552, 10.7023
60.553, 10.7022
60.554, 10.7022
60.555, 10.7022
60.556, 10.7022
60.557, 10.7021
60.558, 10.7021
60.559, 10.7021
60.56, 10.7021
60.561, 10.7021
60.562, 10.702
60.563, 10.702
60.564, 10.702
60.565, 10.702
60.566, 10.7019
60.567, 10.7019
60.568, 10.7019
60.569, 10.7019
60.57, 10.7018
60.571, 10.7018
60.572, 10.7018
60.573, 10.7018
60.574, 10.7018
60.575, 10.7017
60.576, 10.7017
60.577, 10.7017
60.578, 10.7017
60.579, 10.7016
60.58, 10.7016
60.581, 10.7016
60.582, 10.7016
60.583, 10.7016
60.584, 10.7015
60.585, 10.7015
60.586, 10.7015
60.587, 10.7015
60.588, 10.7014
60.589, 10.7014
60.59, 10.7014
60.591, 10.7014
60.592, 10.7014
60.593, 10.7013
60.594, 10.7013
60.595, 10.7013
60.596, 10.7013
60.597, 10.7013
60.598, 10.7012
60.599, 10.7012
60.6, 10.7012
60.601, 10.7012
60.602, 10.7012
60.603, 10.7011
60.604, 10.7011
60.605, 10.7011
60.606, 10.7011
60.607, 10.7011
60.608, 10.701
60.609, 10.701
60.61, 10.701
60.611, 10.701
60.612, 10.701
60.613, 10.7009
60.614, 10.7009
60.615, 10.7009
60.616, 10.7009
60.617, 10.7009
60.618, 10.7008
60.619, 10.7008
60.62, 10.7008
60.621, 10.7008
60.622, 10.7008
60.623, 10.7007
60.624, 10.7007
60.625, 10.7007
60.626, 10.7007
60.627, 10.7007
60.628, 10.7006
60.629, 10.7006
60.63, 10.7006
60.631, 10.7006
60.632, 10.7006
60.633, 10.7005
60.634, 10.7005
60.635, 10.7005
60.636, 10.7005
60.637, 10.7005
60.638, 10.7005
60.639, 10.7004
